id_desempenho,nota_geral,nota_formacao_geral,nota_componentes_especifico
249181,43.6,44.3,43.3
249182,43.6,58.6,38.6
249183,43.6,18.0,52.1
249184,43.6,43.1,43.7
249185,43.6,29.5,48.3
249186,43.6,28.1,48.7
249187,43.6,16.8,52.5
249188,43.6,34.0,46.8
249189,43.6,26.9,49.1
249190,43.6,8.6,55.3
249191,43.6,69.2,35.1
249192,43.6,29.6,48.3
249193,43.6,20.0,51.4
249194,43.6,20.8,51.2
249195,43.6,28.3,48.7
249196,43.6,41.7,44.2
249197,43.6,33.3,47.0
249198,43.6,26.9,49.2
249199,43.6,25.0,49.8
249200,43.6,39.1,45.1
249201,43.6,66.6,35.9
249202,43.6,56.6,39.3
249203,43.6,15.2,53.0
249204,43.6,32.5,47.3
249205,43.6,34.2,46.7
249206,43.6,58.0,38.8
249207,43.6,14.8,53.2
249208,43.6,74.2,33.4
249209,43.6,28.4,48.6
249210,43.6,25.7,49.6
249211,43.6,48.2,42.1
249212,43.6,31.1,47.7
249213,43.6,19.0,51.8
249214,43.6,57.2,39.1
249215,43.6,22.6,50.6
249216,43.6,32.2,47.4
249217,43.6,35.9,46.2
249218,43.6,48.5,41.9
249219,43.6,49.7,41.6
249220,43.6,53.9,40.1
249221,43.6,13.4,53.7
249222,43.6,35.8,46.2
249223,43.6,22.4,50.7
249224,43.6,18.8,51.8
249225,43.6,22.0,50.8
249226,43.6,64.2,36.7
249227,43.6,28.6,48.6
249228,43.6,62.0,37.4
249229,43.6,37.1,45.7
249230,43.6,9.2,55.0
249231,43.6,25.2,49.7
249232,43.6,50.9,41.1
249233,43.6,71.0,34.4
249234,43.6,17.8,52.2
249235,43.6,12.0,54.1
249236,43.6,14.6,53.3
249237,43.6,25.4,49.6
249238,43.6,18.4,52.0
249239,43.6,28.8,48.5
249240,43.6,42.7,43.9
249241,43.6,24.2,50.1
249242,43.6,24.6,49.9
249243,43.6,22.2,50.7
249244,43.6,74.0,33.5
249245,43.6,47.3,42.4
249246,43.6,75.8,32.8
249247,43.6,44.1,43.4
249248,43.6,23.0,50.5
249249,43.6,69.8,34.9
249250,43.6,29.2,48.4
249251,43.6,12.2,54.0
249252,43.6,27.2,49.1
249253,43.6,24.8,49.9
249254,43.6,26.0,49.4
249255,43.6,33.2,47.1
249256,43.6,44.0,43.4
249257,43.6,55.5,39.6
249258,43.6,33.7,46.9
249259,43.6,9.0,55.1
249260,43.6,31.3,47.7
249261,43.6,9.8,54.8
249262,43.6,29.9,48.1
249263,43.6,20.4,51.3
249264,43.6,45.2,43.1
249265,43.6,57.0,39.1
249266,43.6,32.8,47.2
249267,43.6,24.8,49.8
249268,43.6,27.8,48.8
249269,43.6,8.4,55.3
249270,43.6,70.4,34.7
249271,43.6,46.6,42.6
249272,43.6,11.0,54.4
249273,43.6,12.8,53.8
249274,43.6,27.3,49.0
249275,43.6,19.2,51.7
249276,43.6,31.8,47.5
249277,43.6,13.4,53.6
249278,43.6,11.4,54.3
249279,43.6,33.6,46.9
249280,43.6,13.2,53.7
249281,43.6,63.7,36.9
249282,43.6,52.9,40.5
249283,43.6,18.2,52.0
249284,43.6,51.8,40.9
249285,43.6,15.6,52.9
249286,43.6,45.6,42.9
249287,43.6,25.4,49.7
249288,43.6,21.0,51.1
249289,43.6,7.4,55.6
249290,43.6,55.4,39.6
249291,43.6,32.7,47.2
249292,43.7,49.9,41.6
249293,43.7,21.6,51.0
249294,43.7,62.4,37.4
249295,43.7,50.5,41.4
249296,43.7,8.6,55.4
249297,43.7,55.8,39.6
249298,43.7,67.0,35.9
249299,43.7,50.3,41.5
249300,43.7,36.3,46.2
249301,43.7,27.0,49.3
249302,43.7,21.8,51.0
249303,43.7,20.2,51.5
249304,43.7,40.9,44.6
249305,43.7,18.2,52.2
249306,43.7,17.2,52.5
249307,43.7,44.7,43.4
249308,43.7,23.0,50.6
249309,43.7,28.9,48.6
249310,43.7,25.4,49.8
249311,43.7,29.8,48.3
249312,43.7,15.6,53.1
249313,43.7,25.8,49.7
249314,43.7,26.8,49.3
249315,43.7,29.7,48.3
249316,43.7,40.8,44.6
249317,43.7,35.5,46.4
249318,43.7,19.8,51.7
249319,43.7,57.6,39.1
249320,43.7,48.9,42.0
249321,43.7,58.8,38.6
249322,43.7,18.6,52.1
249323,43.7,25.7,49.7
249324,43.7,50.7,41.3
249325,43.7,73.2,33.8
249326,43.7,54.6,40.1
249327,43.7,23.8,50.3
249328,43.7,36.1,46.2
249329,43.7,12.4,54.1
249330,43.7,21.0,51.2
249331,43.7,75.6,33.1
249332,43.7,30.9,48.0
249333,43.7,21.0,51.3
249334,43.7,18.8,52.0
249335,43.7,16.6,52.7
249336,43.7,20.4,51.4
249337,43.7,36.3,46.1
249338,43.7,3.6,57.0
249339,43.7,30.3,48.2
249340,43.7,39.5,45.1
249341,43.7,23.4,50.5
249342,43.7,27.8,49.0
249343,43.7,76.4,32.8
249344,43.7,44.1,43.6
249345,43.7,30.5,48.1
249346,43.7,28.0,48.9
249347,43.7,12.6,54.1
249348,43.7,19.2,51.8
249349,43.7,27.9,49.0
249350,43.7,36.7,46.0
249351,43.7,10.8,54.7
249352,43.7,42.5,44.1
249353,43.7,48.5,42.1
249354,43.7,57.0,39.3
249355,43.7,28.5,48.7
249356,43.7,22.2,50.9
249357,43.7,27.7,49.0
249358,43.7,54.6,40.0
249359,43.7,14.4,53.5
249360,43.7,20.8,51.3
249361,43.7,39.1,45.2
249362,43.7,53.5,40.4
249363,43.7,14.0,53.6
249364,43.7,16.4,52.8
249365,43.7,1.8,57.6
249366,43.7,19.6,51.7
249367,43.7,18.0,52.3
249368,43.7,26.9,49.3
249369,43.7,28.3,48.8
249370,43.7,9.6,55.1
249371,43.7,47.1,42.6
249372,43.7,20.4,51.5
249373,43.7,7.0,55.9
249374,43.7,26.7,49.3
249375,43.7,26.4,49.4
249376,43.7,4.8,56.7
249377,43.7,38.1,45.6
249378,43.7,0.0,58.3
249379,43.7,18.4,52.1
249380,43.7,31.9,47.6
249381,43.7,51.9,40.9
249382,43.7,71.2,34.5
249383,43.7,50.0,41.6
249384,43.7,69.6,35.0
249385,43.7,21.6,51.1
249386,43.7,74.4,33.4
249387,43.7,37.4,45.8
249388,43.7,13.8,53.6
249389,43.7,54.5,40.1
249390,43.7,26.6,49.4
249391,43.7,68.8,35.3
249392,43.7,51.3,41.1
249393,43.7,68.4,35.4
249394,43.7,31.8,47.6
249395,43.7,29.7,48.4
249396,43.7,13.4,53.8
249397,43.7,54.4,40.1
249398,43.7,27.0,49.2
249399,43.7,27.4,49.1
249400,43.7,13.6,53.7
249401,43.7,22.8,50.6
249402,43.7,50.1,41.6
249403,43.7,75.2,33.2
249404,43.7,12.0,54.3
249405,43.7,17.4,52.5
249406,43.7,2.0,57.6
249407,43.7,60.4,38.1
249408,43.7,25.2,49.8
249409,43.7,15.2,53.2
249410,43.7,38.4,45.4
249411,43.7,24.0,50.3
249412,43.7,80.8,31.3
249413,43.7,61.3,37.8
249414,43.7,0.6,58.0
249415,43.7,17.4,52.4
249416,43.7,45.4,43.1
249417,43.7,33.6,47.0
249418,43.7,25.2,49.9
249419,43.7,59.2,38.5
249420,43.7,23.4,50.4
249421,43.7,40.1,44.9
249422,43.7,29.1,48.6
249423,43.7,65.6,36.4
249424,43.7,78.6,32.0
249425,43.7,20.6,51.4
249426,43.7,32.4,47.4
249427,43.7,33.9,46.9
249428,43.7,12.6,54.0
249429,43.7,5.4,56.4
249430,43.7,26.0,49.6
249431,43.7,29.9,48.3
249432,43.8,57.4,39.3
249433,43.8,41.9,44.4
249434,43.8,56.2,39.7
249435,43.8,45.4,43.2
249436,43.8,27.3,49.3
249437,43.8,34.3,47.0
249438,43.8,36.7,46.2
249439,43.8,27.5,49.2
249440,43.8,29.9,48.4
249441,43.8,30.3,48.3
249442,43.8,45.1,43.4
249443,43.8,24.6,50.2
249444,43.8,27.7,49.2
249445,43.8,22.2,51.0
249446,43.8,55.4,39.9
249447,43.8,21.2,51.3
249448,43.8,30.1,48.3
249449,43.8,23.2,50.6
249450,43.8,4.0,57.1
249451,43.8,56.8,39.4
249452,43.8,28.7,48.8
249453,43.8,23.8,50.5
249454,43.8,18.4,52.3
249455,43.8,11.8,54.5
249456,43.8,58.9,38.7
249457,43.8,28.0,49.0
249458,43.8,25.7,49.8
249459,43.8,30.5,48.2
249460,43.8,74.6,33.5
249461,43.8,35.0,46.7
249462,43.8,17.2,52.7
249463,43.8,22.0,51.1
249464,43.8,66.6,36.2
249465,43.8,46.3,42.9
249466,43.8,8.2,55.6
249467,43.8,21.0,51.4
249468,43.8,18.8,52.1
249469,43.8,12.0,54.4
249470,43.8,22.6,50.8
249471,43.8,29.3,48.6
249472,43.8,32.3,47.6
249473,43.8,31.9,47.8
249474,43.8,30.2,48.3
249475,43.8,55.0,40.0
249476,43.8,54.8,40.1
249477,43.8,36.3,46.3
249478,43.8,8.6,55.5
249479,43.8,81.8,31.1
249480,43.8,13.0,54.1
249481,43.8,28.3,48.9
249482,43.8,24.0,50.4
249483,43.8,40.5,44.9
249484,43.8,38.9,45.4
249485,43.8,54.9,40.1
249486,43.8,36.7,46.1
249487,43.8,64.9,36.7
249488,43.8,56.2,39.6
249489,43.8,45.9,43.1
249490,43.8,59.6,38.5
249491,43.8,29.8,48.5
249492,43.8,14.4,53.6
249493,43.8,70.0,35.0
249494,43.8,67.8,35.8
249495,43.8,49.8,41.8
249496,43.8,16.2,53.0
249497,43.8,21.6,51.2
249498,43.8,32.5,47.6
249499,43.8,39.2,45.3
249500,43.8,11.0,54.7
249501,43.8,52.4,40.9
249502,43.8,29.2,48.6
249503,43.8,42.1,44.4
249504,43.8,33.5,47.2
249505,43.8,12.6,54.2
249506,43.8,26.5,49.5
249507,43.8,17.2,52.6
249508,43.8,19.0,52.1
249509,43.8,46.0,43.1
249510,43.8,59.8,38.4
249511,43.8,19.2,52.0
249512,43.8,42.9,44.1
249513,43.8,56.4,39.6
249514,43.8,12.2,54.3
249515,43.8,32.1,47.7
249516,43.8,13.0,54.0
249517,43.8,47.8,42.4
249518,43.8,30.1,48.4
249519,43.8,55.5,39.9
249520,43.8,34.8,46.8
249521,43.8,17.8,52.5
249522,43.8,44.3,43.6
249523,43.8,20.2,51.6
249524,43.8,20.2,51.7
249525,43.8,15.4,53.3
249526,43.8,48.8,42.1
249527,43.8,18.0,52.4
249528,43.8,19.4,51.9
249529,43.8,15.2,53.3
249530,43.8,27.8,49.1
249531,43.8,27.9,49.1
249532,43.8,25.4,49.9
249533,43.8,53.2,40.6
249534,43.8,40.4,44.9
249535,43.8,76.4,32.9
249536,43.8,19.0,52.0
249537,43.8,9.2,55.3
249538,43.8,20.6,51.5
249539,43.8,22.0,51.0
249540,43.8,26.4,49.6
249541,43.8,11.2,54.6
249542,43.8,58.4,38.9
249543,43.8,63.0,37.4
249544,43.8,33.4,47.2
249545,43.8,73.4,33.9
249546,43.8,27.4,49.2
249547,43.8,52.6,40.9
249548,43.8,30.8,48.1
249549,43.8,20.4,51.6
249550,43.8,28.9,48.7
249551,43.8,12.4,54.3
249552,43.8,26.2,49.7
249553,43.8,26.8,49.5
249554,43.8,57.5,39.2
249555,43.8,10.6,54.8
249556,43.8,55.0,40.1
249557,43.8,41.3,44.6
249558,43.8,17.4,52.6
249559,43.8,57.0,39.4
249560,43.8,30.9,48.1
249561,43.8,47.2,42.6
249562,43.8,13.6,53.8
249563,43.8,27.1,49.4
249564,43.8,11.2,54.7
249565,43.8,44.8,43.4
249566,43.8,5.0,56.7
249567,43.8,18.2,52.3
249568,43.8,62.9,37.4
249569,43.8,0.0,58.4
249570,43.8,16.8,52.8
249571,43.8,20.8,51.4
249572,43.8,42.8,44.1
249573,43.8,7.2,56.0
249574,43.8,31.9,47.7
249575,43.8,21.8,51.1
249576,43.8,27.0,49.4
249577,43.8,71.2,34.7
249578,43.8,52.3,40.9
249579,43.8,17.6,52.5
249580,43.8,14.8,53.5
249581,43.8,24.8,50.1
249582,43.8,53.6,40.5
249583,43.8,13.8,53.8
249584,43.8,61.0,38.1
249585,43.8,54.0,40.4
249586,43.8,12.8,54.1
249587,43.8,59.2,38.6
249588,43.8,28.0,49.1
249589,43.8,10.0,55.0
249590,43.9,60.0,38.5
249591,43.9,37.9,45.9
249592,43.9,67.7,35.9
249593,43.9,46.4,43.1
249594,43.9,30.5,48.3
249595,43.9,33.5,47.4
249596,43.9,23.2,50.8
249597,43.9,29.6,48.7
249598,43.9,36.6,46.3
249599,43.9,24.6,50.3
249600,43.9,27.1,49.5
249601,43.9,28.8,48.9
249602,43.9,55.2,40.1
249603,43.9,56.6,39.7
249604,43.9,26.4,49.7
249605,43.9,15.8,53.3
249606,43.9,29.7,48.6
249607,43.9,27.8,49.2
249608,43.9,11.6,54.6
249609,43.9,23.8,50.6
249610,43.9,35.6,46.6
249611,43.9,74.6,33.6
249612,43.9,30.7,48.3
249613,43.9,56.2,39.8
249614,43.9,53.6,40.6
249615,43.9,21.0,51.5
249616,43.9,60.2,38.4
249617,43.9,39.3,45.4
249618,43.9,56.6,39.6
249619,43.9,20.6,51.6
249620,43.9,29.9,48.6
249621,43.9,29.5,48.7
249622,43.9,28.5,49.0
249623,43.9,27.6,49.3
249624,43.9,52.1,41.1
249625,43.9,57.6,39.3
249626,43.9,55.1,40.1
249627,43.9,34.1,47.2
249628,43.9,51.7,41.3
249629,43.9,27.8,49.3
249630,43.9,31.0,48.2
249631,43.9,42.8,44.2
249632,43.9,21.6,51.3
249633,43.9,34.7,46.9
249634,43.9,39.5,45.4
249635,43.9,6.8,56.3
249636,43.9,34.1,47.1
249637,43.9,29.3,48.7
249638,43.9,37.1,46.2
249639,43.9,25.7,49.9
249640,43.9,26.3,49.7
249641,43.9,35.3,46.8
249642,43.9,43.1,44.2
249643,43.9,19.0,52.2
249644,43.9,40.7,44.9
249645,43.9,28.1,49.1
249646,43.9,75.0,33.5
249647,43.9,55.4,40.1
249648,43.9,50.9,41.6
249649,43.9,61.7,38.0
249650,43.9,14.4,53.7
249651,43.9,24.0,50.5
249652,43.9,14.0,53.8
249653,43.9,19.4,52.0
249654,43.9,23.6,50.7
249655,43.9,10.6,55.0
249656,43.9,21.8,51.2
249657,43.9,18.0,52.5
249658,43.9,49.9,41.9
249659,43.9,71.2,34.8
249660,43.9,52.2,41.1
249661,43.9,17.6,52.6
249662,43.9,15.2,53.5
249663,43.9,11.8,54.6
249664,43.9,54.4,40.4
249665,43.9,38.5,45.7
249666,43.9,46.2,43.1
249667,43.9,10.4,55.1
249668,43.9,24.2,50.5
249669,43.9,43.9,43.9
249670,43.9,27.5,49.3
249671,43.9,47.1,42.8
249672,43.9,27.2,49.5
249673,43.9,28.9,48.9
249674,43.9,32.6,47.7
249675,43.9,62.8,37.6
249676,43.9,18.6,52.3
249677,43.9,12.8,54.3
249678,43.9,45.5,43.3
249679,43.9,20.6,51.7
249680,43.9,53.0,40.9
249681,43.9,10.0,55.2
249682,43.9,74.0,33.9
249683,43.9,59.6,38.7
249684,43.9,29.9,48.5
249685,43.9,18.8,52.2
249686,43.9,20.2,51.8
249687,43.9,42.9,44.2
249688,43.9,13.4,54.0
249689,43.9,21.2,51.4
249690,43.9,32.5,47.7
249691,43.9,25.2,50.1
249692,43.9,47.9,42.6
249693,43.9,19.6,52.0
249694,43.9,14.0,53.9
249695,43.9,12.2,54.5
249696,43.9,75.2,33.4
249697,43.9,26.9,49.5
249698,43.9,63.2,37.5
249699,43.9,13.4,54.1
249700,43.9,36.3,46.4
249701,43.9,17.2,52.8
249702,43.9,70.2,35.1
249703,43.9,44.7,43.6
249704,43.9,22.4,51.0
249705,43.9,34.4,47.1
249706,43.9,48.5,42.3
249707,43.9,18.8,52.3
249708,43.9,26.0,49.8
249709,43.9,21.8,51.3
249710,43.9,48.3,42.4
249711,43.9,87.8,29.3
249712,43.9,27.4,49.4
249713,43.9,4.8,56.9
249714,43.9,71.8,34.6
249715,43.9,36.4,46.4
249716,43.9,47.6,42.6
249717,43.9,67.8,35.9
249718,43.9,11.0,54.8
249719,43.9,46.3,43.1
249720,43.9,28.7,48.9
249721,43.9,18.2,52.5
249722,43.9,13.6,54.0
249723,43.9,57.2,39.4
249724,43.9,11.6,54.7
249725,43.9,8.6,55.6
249726,43.9,29.0,48.9
249727,43.9,44.9,43.6
249728,43.9,20.8,51.6
249729,43.9,34.9,46.9
249730,43.9,31.1,48.1
249731,43.9,63.4,37.4
249732,43.9,53.7,40.6
249733,43.9,38.7,45.6
249734,43.9,8.6,55.7
249735,43.9,34.0,47.2
249736,43.9,74.2,33.8
249737,43.9,37.3,46.1
249738,43.9,12.6,54.3
249739,43.9,36.5,46.4
249740,43.9,12.8,54.2
249741,43.9,19.2,52.1
249742,43.9,67.4,36.1
249743,43.9,20.4,51.7
249744,43.9,69.8,35.3
249745,43.9,73.6,34.0
249746,43.9,52.4,41.1
249747,43.9,21.4,51.4
249748,43.9,18.2,52.4
249749,43.9,68.4,35.7
249750,43.9,26.9,49.6
249751,43.9,11.4,54.7
249752,43.9,35.0,46.9
249753,43.9,32.8,47.6
249754,43.9,18.4,52.4
249755,43.9,26.0,49.9
249756,43.9,15.6,53.3
249757,43.9,16.6,53.0
249758,44.0,25.8,50.1
249759,44.0,42.8,44.4
249760,44.0,20.6,51.8
249761,44.0,38.7,45.8
249762,44.0,26.8,49.7
249763,44.0,25.7,50.1
249764,44.0,15.6,53.5
249765,44.0,17.2,52.9
249766,44.0,22.2,51.3
249767,44.0,69.8,35.4
249768,44.0,70.8,35.0
249769,44.0,28.3,49.2
249770,44.0,56.2,39.9
249771,44.0,30.9,48.3
249772,44.0,18.0,52.6
249773,44.0,66.6,36.4
249774,44.0,26.4,49.9
249775,44.0,56.4,39.9
249776,44.0,34.3,47.2
249777,44.0,37.3,46.2
249778,44.0,55.6,40.1
249779,44.0,69.6,35.4
249780,44.0,19.2,52.2
249781,44.0,26.0,50.0
249782,44.0,30.5,48.5
249783,44.0,27.1,49.6
249784,44.0,62.4,37.9
249785,44.0,38.1,45.9
249786,44.0,58.6,39.1
249787,44.0,78.4,32.5
249788,44.0,28.2,49.3
249789,44.0,28.7,49.1
249790,44.0,24.8,50.4
249791,44.0,18.2,52.6
249792,44.0,20.4,51.8
249793,44.0,33.3,47.6
249794,44.0,28.8,49.1
249795,44.0,13.8,54.0
249796,44.0,24.0,50.7
249797,44.0,41.1,44.9
249798,44.0,42.1,44.6
249799,44.0,45.2,43.6
249800,44.0,25.2,50.3
249801,44.0,15.8,53.4
249802,44.0,59.2,38.9
249803,44.0,22.0,51.3
249804,44.0,13.0,54.3
249805,44.0,62.0,38.0
249806,44.0,16.2,53.2
249807,44.0,18.6,52.5
249808,44.0,36.6,46.4
249809,44.0,60.6,38.4
249810,44.0,21.0,51.7
249811,44.0,23.6,50.8
249812,44.0,26.4,49.8
249813,44.0,31.5,48.1
249814,44.0,48.7,42.4
249815,44.0,7.2,56.3
249816,44.0,29.7,48.8
249817,44.0,41.3,44.9
249818,44.0,26.9,49.7
249819,44.0,67.8,36.0
249820,44.0,23.4,50.8
249821,44.0,28.1,49.3
249822,44.0,18.4,52.5
249823,44.0,60.0,38.6
249824,44.0,35.5,46.8
249825,44.0,14.4,53.8
249826,44.0,25.6,50.1
249827,44.0,46.8,43.1
249828,44.0,30.1,48.6
249829,44.0,51.3,41.6
249830,44.0,26.7,49.7
249831,44.0,11.0,55.0
249832,44.0,20.0,52.0
249833,44.0,49.5,42.1
249834,44.0,37.5,46.2
249835,44.0,2.4,57.8
249836,44.0,29.7,48.7
249837,44.0,51.6,41.4
249838,44.0,22.2,51.2
249839,44.0,31.5,48.2
249840,44.0,50.3,41.9
249841,44.0,29.9,48.7
249842,44.0,51.2,41.6
249843,44.0,0.0,58.6
249844,44.0,12.0,54.6
249845,44.0,13.2,54.2
249846,44.0,52.8,41.1
249847,44.0,21.0,51.6
249848,44.0,29.8,48.7
249849,44.0,20.8,51.7
249850,44.0,29.3,48.9
249851,44.0,44.3,43.9
249852,44.0,40.5,45.1
249853,44.0,8.6,55.8
249854,44.0,32.7,47.8
249855,44.0,47.9,42.7
249856,44.0,13.8,54.1
249857,44.0,17.4,52.8
249858,44.0,12.2,54.6
249859,44.0,23.2,50.9
249860,44.0,29.6,48.8
249861,44.0,21.6,51.4
249862,44.0,11.6,54.8
249863,44.0,35.6,46.8
249864,44.0,27.3,49.5
249865,44.0,66.0,36.7
249866,44.0,19.2,52.3
249867,44.0,31.7,48.1
249868,44.0,71.6,34.8
249869,44.0,33.3,47.5
249870,44.0,10.8,55.1
249871,44.0,44.4,43.9
249872,44.0,28.5,49.1
249873,44.0,58.8,39.1
249874,44.0,76.4,33.2
249875,44.0,30.9,48.4
249876,44.0,55.7,40.1
249877,44.0,61.7,38.1
249878,44.0,72.0,34.7
249879,44.0,48.3,42.6
249880,44.0,12.0,54.7
249881,44.0,46.5,43.1
249882,44.0,8.4,55.8
249883,44.0,21.2,51.6
249884,44.0,13.2,54.3
249885,44.0,7.6,56.1
249886,44.0,36.1,46.6
249887,44.0,23.8,50.7
249888,44.0,50.4,41.9
249889,44.0,73.8,34.0
249890,44.0,36.9,46.4
249891,44.0,54.0,40.7
249892,44.0,46.7,43.1
249893,44.0,18.6,52.4
249894,44.0,72.8,34.4
249895,44.0,33.1,47.6
249896,44.0,30.7,48.4
249897,44.0,0.0,58.7
249898,44.0,45.3,43.6
249899,44.0,57.0,39.7
249900,44.0,4.2,57.3
249901,44.0,54.6,40.4
249902,44.0,12.8,54.4
249903,44.1,55.2,40.4
249904,44.1,56.8,39.9
249905,44.1,17.2,53.0
249906,44.1,19.0,52.5
249907,44.1,45.7,43.5
249908,44.1,31.3,48.3
249909,44.1,46.7,43.2
249910,44.1,19.8,52.2
249911,44.1,48.1,42.8
249912,44.1,30.1,48.8
249913,44.1,22.2,51.4
249914,44.1,61.0,38.5
249915,44.1,30.5,48.6
249916,44.1,26.8,49.9
249917,44.1,21.0,51.8
249918,44.1,23.2,51.0
249919,44.1,22.6,51.2
249920,44.1,23.4,51.0
249921,44.1,29.0,49.1
249922,44.1,30.7,48.6
249923,44.1,44.7,43.9
249924,44.1,51.4,41.6
249925,44.1,56.8,39.8
249926,44.1,50.3,42.0
249927,44.1,75.8,33.5
249928,44.1,59.6,38.9
249929,44.1,55.9,40.1
249930,44.1,33.5,47.6
249931,44.1,56.2,40.1
249932,44.1,40.9,45.1
249933,44.1,0.6,58.6
249934,44.1,22.0,51.4
249935,44.1,38.7,45.9
249936,44.1,31.9,48.1
249937,44.1,12.0,54.8
249938,44.1,34.9,47.2
249939,44.1,35.5,46.9
249940,44.1,24.8,50.5
249941,44.1,60.6,38.6
249942,44.1,37.7,46.2
249943,44.1,42.5,44.6
249944,44.1,22.0,51.5
249945,44.1,32.2,48.1
249946,44.1,18.4,52.6
249947,44.1,31.8,48.2
249948,44.1,68.6,35.9
249949,44.1,43.3,44.3
249950,44.1,33.2,47.7
249951,44.1,55.0,40.4
249952,44.1,26.8,49.8
249953,44.1,42.7,44.6
249954,44.1,17.2,53.1
249955,44.1,34.6,47.2
249956,44.1,34.7,47.2
249957,44.1,53.5,40.9
249958,44.1,36.2,46.7
249959,44.1,22.8,51.2
249960,44.1,26.2,50.1
249961,44.1,39.3,45.7
249962,44.1,21.4,51.7
249963,44.1,20.2,52.0
249964,44.1,13.6,54.2
249965,44.1,15.4,53.6
249966,44.1,22.4,51.3
249967,44.1,51.6,41.6
249968,44.1,26.7,49.9
249969,44.1,18.6,52.6
249970,44.1,44.1,44.1
249971,44.1,19.4,52.3
249972,44.1,27.8,49.5
249973,44.1,57.6,39.6
249974,44.1,30.1,48.7
249975,44.1,27.0,49.8
249976,44.1,17.4,53.0
249977,44.1,50.5,41.9
249978,44.1,21.4,51.6
249979,44.1,8.6,55.9
249980,44.1,46.3,43.3
249981,44.1,15.4,53.7
249982,44.1,60.0,38.8
249983,44.1,30.3,48.7
249984,44.1,31.0,48.4
249985,44.1,11.2,55.1
249986,44.1,7.4,56.3
249987,44.1,57.1,39.7
249988,44.1,28.6,49.3
249989,44.1,26.2,50.0
249990,44.1,61.3,38.4
249991,44.1,36.5,46.6
249992,44.1,41.5,44.9
249993,44.1,28.1,49.4
249994,44.1,67.2,36.4
249995,44.1,44.5,43.9
249996,44.1,43.9,44.2
249997,44.1,28.9,49.2
249998,44.1,22.6,51.3
249999,44.1,26.0,50.1
250000,44.1,19.6,52.2
250001,44.1,17.0,53.1
250002,44.1,20.0,52.1
250003,44.1,18.8,52.5
250004,44.1,69.4,35.6
250005,44.1,1.2,58.4
250006,44.1,9.0,55.8
250007,44.1,12.6,54.6
250008,44.1,23.2,51.1
250009,44.1,14.2,54.1
250010,44.1,50.1,42.1
250011,44.1,26.9,49.8
250012,44.1,26.5,50.0
250013,44.1,16.6,53.3
250014,44.1,32.5,47.9
250015,44.1,52.9,41.1
250016,44.1,47.1,43.1
250017,44.1,46.9,43.1
250018,44.1,57.7,39.6
250019,44.1,33.7,47.6
250020,44.1,18.4,52.7
250021,44.1,50.6,41.9
250022,44.1,85.4,30.3
250023,44.1,20.2,52.1
250024,44.1,73.4,34.3
250025,44.1,31.7,48.2
250026,44.1,25.6,50.2
250027,44.1,62.2,38.1
250028,44.1,13.8,54.2
250029,44.1,13.0,54.5
250030,44.1,47.8,42.9
250031,44.1,18.0,52.8
250032,44.1,67.6,36.3
250033,44.1,25.4,50.3
250034,44.1,49.4,42.3
250035,44.1,10.6,55.3
250036,44.1,27.5,49.6
250037,44.1,29.1,49.1
250038,44.1,13.4,54.3
250039,44.1,12.4,54.6
250040,44.2,74.8,34.0
250041,44.2,50.6,42.1
250042,44.2,21.2,51.8
250043,44.2,31.1,48.6
250044,44.2,21.8,51.6
250045,44.2,47.6,43.1
250046,44.2,15.2,53.8
250047,44.2,33.5,47.8
250048,44.2,35.3,47.2
250049,44.2,27.3,49.8
250050,44.2,21.6,51.7
250051,44.2,34.3,47.5
250052,44.2,30.5,48.7
250053,44.2,23.4,51.1
250054,44.2,27.8,49.6
250055,44.2,58.0,39.6
250056,44.2,29.9,49.0
250057,44.2,38.3,46.2
250058,44.2,0.8,58.6
250059,44.2,20.6,52.0
250060,44.2,42.8,44.6
250061,44.2,26.0,50.3
250062,44.2,49.7,42.4
250063,44.2,54.2,40.8
250064,44.2,51.8,41.6
250065,44.2,20.2,52.2
250066,44.2,48.3,42.8
250067,44.2,42.3,44.8
250068,44.2,76.4,33.5
250069,44.2,31.9,48.3
250070,44.2,17.2,53.2
250071,44.2,34.5,47.4
250072,44.2,29.5,49.1
250073,44.2,12.6,54.7
250074,44.2,25.0,50.6
250075,44.2,19.2,52.5
250076,44.2,51.2,41.9
250077,44.2,20.8,52.0
250078,44.2,12.4,54.8
250079,44.2,8.6,56.1
250080,44.2,57.2,39.9
250081,44.2,41.3,45.2
250082,44.2,83.6,31.1
250083,44.2,49.9,42.3
250084,44.2,18.4,52.8
250085,44.2,10.8,55.3
250086,44.2,39.5,45.7
250087,44.2,39.9,45.6
250088,44.2,37.1,46.6
250089,44.2,21.8,51.7
250090,44.2,64.4,37.4
250091,44.2,47.4,43.1
250092,44.2,39.7,45.7
250093,44.2,44.1,44.2
250094,44.2,67.4,36.4
250095,44.2,22.8,51.3
250096,44.2,26.0,50.2
250097,44.2,25.7,50.3
250098,44.2,48.2,42.8
250099,44.2,29.6,49.1
250100,44.2,24.8,50.7
250101,44.2,20.4,52.1
250102,44.2,28.0,49.6
250103,44.2,33.8,47.6
250104,44.2,51.6,41.7
250105,44.2,33.2,47.8
250106,44.2,42.1,44.9
250107,44.2,35.9,47.0
250108,44.2,27.0,49.9
250109,44.2,8.6,56.0
250110,44.2,46.1,43.6
250111,44.2,70.6,35.4
